,Title,Review,Rating
3080,Strange But True,Director Rowan Athale's thriller peaks with a showdown so tensely wound I was yelling at the screen.,fresh
3081,Strange But True,An intriguing premise is compromised by a series of increasingly preposterous second-half twists.,rotten
3082,Strange But True,"Watchable enough, especially with its stellar cast, but neither maintains its essential mystery or commits enough to the salacious detour of the third act.",rotten
3083,Strange But True,A breath of fresh air.,fresh
3084,Strange But True,"Strange but True is at its best when it builds upon the concept of subjective truth, and that happens enough for this to be worth watching. However, it almost loses itself in dull character backstories and wild conspiracy theories.",rotten
3085,Strange But True,Constantly surprising...powerhouse showcase for its ensemble,fresh
3086,Strange But True,A wasted opportunity... It ends up being very straightforward and not that unusual.,rotten
3087,Strange But True,"How far can a loaded cast take you? A host of strong performances surround a mediocre story in ""Strange But True,"" making for a bit of a frustrating experience.",rotten
3088,Spider in the Web,"[Spider in the Web] is not altogether satisfying as a story, but it works well enough as a smoke-and-mirrors spy caper. It shows that the world is a dangerous place with countries acting in their own self-interest.",fresh
3089,Spider in the Web,"While there are some strong scenes in the final act, the emotional kick simply isn't there.",fresh
3090,Spider in the Web,"The narrative momentum too often stalls, which prevents the film from maintaining consistent tension. That's a problem even Kingsley can't solve.",rotten
3091,Spider in the Web,...in the vein of John le Carré.,fresh
3092,Spider in the Web,A somewhat convoluted thriller with John Le Carré pretensions that succeeds more than it fails.,fresh
3093,Spider in the Web,"Sir Ben puts on a clinic in how to play a cunning, canny, cultured and charming old spy in this sturdy, if murky, Israeli espionage thriller.",fresh
3094,Angel of Mine,Farrant relies a bit too much on her clichéd throbbing cello score to ratchet up the tension. But the payoff is worth it.,fresh
3095,Angel of Mine,"Despite the flaws and some dull detail, this is worth persevering with due to Noomi's disturbing characterisation...you can't look away, no matter how hard you try.",fresh
3096,Angel of Mine,"Swedish actress Noomi Rapace does ""unhinged"" with a level of commitment that's hard to match.",fresh
3097,Angel of Mine,Angel of Mine is a domestic drama that nudges in the direction of a thriller and provides an entirely satisfying journey for the viewer.,fresh
3098,Angel of Mine,"Though she clearly struggles at times, Rapace's scenes opposite co-star Yvonne Strahovski (as the mother of Lizzie's obsession) are both compassionate and compelling enough to keep an audience invested and unsettled.",fresh
3099,Angel of Mine,"The original dragon-tattooed girl, Noomi Rapace has a softer look these days, less angular and enraged, and without statement-making ink. But she has by no means lost her mojo.",fresh
3100,Angel of Mine,"In its flimsy exploration of grief, the parental power struggle defies logic from the get-go, which might not matter if moviegoers could empathize with either side.",rotten
3101,Angel of Mine,"It has some issues with pace and the potency of reveals, but rarely falters when it comes to the primal scream Rapace provides without hesitation.",fresh
3102,Angel of Mine,"Well-acted, but terribly predictable -- even it's ""surprises"" have take a gutless turn.",rotten
3103,Angel of Mine,"It's hard to determine who this is actually for; genre-savvy audiences will find it all too robotic and rote, and more casual viewers will find that its same, single note is being hammered for the entirety of its feature-length runtime.",rotten
3104,Angel of Mine,"More than a little unsettling, but real.",fresh
3105,Angel of Mine,"Serves up psychological thrills while presenting a stereotypical portrait of a fraying woman, then subverting it by unpacking the substantial reasons for her seeming instability.",fresh
3106,Itsy Bitsy,Itsy Bitsy is a perfect combination of Hollywood-quality filmmaking and indie creativeness.,fresh
3107,Itsy Bitsy,"What Micah Gallo's monster may lack in sheer size, it more than makes up for in the terror it induces.",fresh
3108,Itsy Bitsy,You'll have to be pretty seriously arachnophobic to begin with to be scared by this one.,rotten
3109,Itsy Bitsy,"The majority of computer effects throw immersion out the window (quite literally in one instance), and regardless of how hard the movie tries, it doesn't make up the lost ground by the end.",rotten
3110,Itsy Bitsy,Ignore the film's marketing materials. This thriller has more to offer than empty calorie scares.,fresh
3111,Itsy Bitsy,"Despite [director Micah] Gallo's ability to keep a consistently creepy vibe, the script doesn't bring all the dramatic and horror elements together in a cohesive enough way.",rotten
3112,Itsy Bitsy,The spider feels ... like a tease in the first act and a matter of story convenience ... to clean up all the messy drama by the finale.,rotten
3113,The Fanatic,"If you judged acting by volume alone, Travolta would win every Oscar for his performance.",rotten
3114,The Fanatic,What does it say when something as [bad] as The Fanatic turns out to be only the eighth worst movie of Travolta's perpetually tarnished and only occasionally elevated career?,rotten
3115,The Fanatic,"You just realize that they can't act, and I do feel sorry for them...",rotten
3116,The Fanatic,"It starts with the best intentions, but then people really start getting reckless...there is not one shred of logic or realism in this world...",rotten
3117,The Fanatic,An awkward entry in the growing genre of Travoltasploitation.,rotten
3118,The Fanatic,"This movie is neither good enough to be genuinely watchable, nor bad enough to be entertaining ironically.",rotten
3119,The Fanatic,"The Fanatic is a drastic look at the dangers of fan culture, idolisation and obsession.",fresh
3120,The Fanatic,"A fascinating yet problematic exploration of fame, celebrity and fandom, that loses its grip on reality when exploitative violence becomes the films motivation.",rotten
3121,The Fanatic,"Someone should start polishing up those Razzies for the Worst Film, Director, Screenplay and Actor of 2019.",rotten
3122,The Fanatic,This isn't one of those bad Travolta movies that's a hoot like 'Gotti' or 'Speed Kills.' It just leaves you feeling icky.,rotten
3123,The Fanatic,A Nic-Cage-in-Wicker-Man level performance by Travolta plus the pathos of Fred Durst telling a story about how celebrities have it hard adds up to a movie you shouldn't miss.,fresh
3124,The Fanatic,"I am a big Travolta fan and remember his glory days. This Kathy Bates/""Misery"" rip-off is another nail in his career coffin.",rotten
3125,Falling Inn Love,Falling Inn Love is the kind of film that derives pleasure from being laughed at as much as laughed with.,fresh
3126,Falling Inn Love,"Falling Inn Love has a decent shot at making you feel fantastic this weekend. Or, at the very least, giving you the chance at a well-deserved nap.",fresh
3127,Falling Inn Love,"While you might be willing to give it a chance, Falling Inn Love  will have you questioning whether Netflix's romance offerings are going to take you out on a second date, or you've got better things to do like wash your hair.",rotten
3128,Falling Inn Love,"Falling Inn Love isn't high art, but it is a good-enough 'turn off your brain and watch pretty people be pretty together' diversion.",fresh
3129,Falling Inn Love,The equivalent of cinematic easy listening.,fresh
3130,Falling Inn Love,Predictable but family-friendly romance with feisty heroine.,rotten
3131,Falling Inn Love,"Doesn't exactly make over the rom com playbook, but diligently sticks to the established rules with a charming cast and relaxed premise that it's worth booking a reservation.",fresh
3132,Falling Inn Love,It was cute. It was fun. I enjoyed it,fresh
3133,Falling Inn Love,"The most clever thing about Falling Inn Love is its title, and even on that front I'm giving it too much credit.",rotten
3134,Falling Inn Love,"But even whimsical animals can't save this project, because nothing can take away from the fact that Falling Inn Love is garbage. Softly lit, beautifully shot, wonderfully scenic garbage.",rotten
3135,Falling Inn Love,Director Roger Kumble brings his rom-com charm to Netflix's first film that was primarily shot in New Zealand.,fresh
3136,Falling Inn Love,"Not unpleasant. Not much of anything else, either.",rotten
3137,Dave Chappelle: Sticks & Stones,"Chappelle is fascinating, sophisticated, and what sets him apart, fearless.",fresh
3138,Dave Chappelle: Sticks & Stones,"There were moments in this special that I can get behind, but there were others that I'm shocked that Netflix gave the go-ahead to.",fresh
3139,Dave Chappelle: Sticks & Stones,"[O]verall, I found the special funny, entertaining, and yes... very edgy. But more importantly, I felt like in the end, the world of comedy benefited from it.",fresh
3140,Dave Chappelle: Sticks & Stones,"You've got our attention, pal. You just haven't delivered the funny.",rotten
3141,Dave Chappelle: Sticks & Stones,Sticks &amp; Stones leaves the audience with the sense that there was more work to be done before the special was filmed.,rotten
3142,Dave Chappelle: Sticks & Stones,"Ultimately, though, it feels like stale work from a comedian who was once known for truly boundary-pushing comedy - the kind that actually understood nuance, particularly where famous and powerful men were concerned.",rotten
3143,Dave Chappelle: Sticks & Stones,"Lacking empathy can certainly be amusing, but Sticks &amp; Stones is a tired routine by a man who forgot to layer jokes into his act, too often sounding like a pundit on Fox News.",rotten
3144,Dave Chappelle: Sticks & Stones,He's one of the few comedians who can really touch on a lot of different sensitive topics and still make it funny.,fresh
3145,Dave Chappelle: Sticks & Stones,"There's an overwhelming feeling of the now as you watch ""Sticks and Stones."" It feels immediate, a plea from one of our very best comedians to his own audience to stop the hysteria.",fresh
3146,Dave Chappelle: Sticks & Stones,"I couldn't help but appreciate the fact that, well, this guy will do it; he'll go there.",fresh
3147,Dave Chappelle: Sticks & Stones,"Sticks and Stones is designed to generate inflammatory coverage... It's a symbiotic cycle with no end in sight, and it's become the last thing a beloved provocateur should ever want to be: predictable.",rotten
3148,Dave Chappelle: Sticks & Stones,"Sticks &amp; Stones is terrible, and [Dave] Chappelle can only blame himself for that.",rotten
3149,Bill Burr: Paper Tiger,"Burr has the gift of being surprising, of resuscitating a done-to-death subject... Still, some bits work better than others.",fresh
3150,Bill Burr: Paper Tiger,He excels at reducing benign and thorny topics down to their roots to find a laugh.,fresh
3151,Bill Burr: Paper Tiger,"[Bill] Burr is equally the guy who thinks it's funny to tease feminist protestors and the man fighting his own devil to be a good father. He doesn't have to be right, he just has to be funny, and Paper Tiger is a furious work of art.",fresh
3152,Bill Burr: Paper Tiger,"For all the talk of Burr wanting to ""trigger"" people, his most outrageous bits never feel edgy enough to pack the desired punch.",rotten
3153,Bill Burr: Paper Tiger,"if you go along for the ride, then you'll still be with Burr when he pivots to make broader points that you may find yourself agreeing with, despite any initial reluctance to do so. That's his particular set of comedy skills, working once more.",fresh
3154,Bill Burr: Paper Tiger,"Sweet, tender, and open-hearted, Bill Burr's 'Paper Tiger' isn't always what you'd expect from the comedian, but it's as good as anything he's done in years.",fresh
3155,Dude Bro Party Massacre III,"It's not a movie born out of hipster irony, because everyone involved so clearly loves what they are attempting to slavishly recreate.",fresh
3156,Dude Bro Party Massacre III,"If you're a 5SF fan you'll be glad to see all the gang here, throwing themselves into the film and obviously having a good time doing it.",fresh
3157,Dude Bro Party Massacre III,"Watch it and laugh, or watch it and don't laugh. Just try to make sure you think about it, and then when you're ready, forget.",rotten
3158,Dude Bro Party Massacre III,"Wild, whacky and wickedly funny. The best horror parody in years. It's destined to become an cult classic.",fresh
3159,Dude Bro Party Massacre III,Almost certain to become a cult hit in years to come.,fresh
3160,Dude Bro Party Massacre III,"While it's probably not a movie all fans will enjoy, Dude Bro Party Massacre III is a lot of fun if you're looking for a zany slasher-inspired comedy that cleverly celebrates everything fans enjoy about '80s-era genre movies with a low-fi twist.",fresh
3161,Dude Bro Party Massacre III,Dude Bro Party Massacre III is clearly better than the original.,fresh
3162,Dude Bro Party Massacre III,"Moments of hilarity remain, and the picture is inventive in its adoration for the excesses of the genre and the world of VHS recording.",fresh
3163,Dude Bro Party Massacre III,"Bros, beers, blood and bunnies - Dude Bro Party Massacre III is a gratuitously dude-tastic showing of slasher mockery that's destined for a cult classic status.",fresh
3164,Dude Bro Party Massacre III,"Dude Bro Party Massacre III is fun - it's just not quite as much fun as it wants to be. Methinks it will play best at future parties, where audiences don't feel they have to pay attention at all times",fresh
3165,The Secret Life of Pets 2,"This is a very sweet and very funny animation that will charm audiences of all ages. A huge surprise, but a joyous one.",fresh
3166,The Secret Life of Pets 2,"Besides a few subtle morals such as loyalty and friendship, this was just kid-friendly cuteness and well-imagined work.",fresh
3167,The Secret Life of Pets 2,"I was not expecting much from this movie, but it turns out to be a surprisingly good animated comedy. It will probably make my top 10 list for the year's best animated films.",fresh
3168,The Secret Life of Pets 2,"The Secret Life of Pets skated by on an amusing premise that its sequel all but abandons in favor of a frenetically edited, scattershot story that's more likely to leave audiences with whiplash than in stitches.",rotten
3169,The Secret Life of Pets 2,They don't give [Patton Oswalt] much to do... It just never comes together.,rotten
3170,The Secret Life of Pets 2,The Secret Life of Pets 2 is fun for the whole family. Will I watch it over and over again? Probably not. But my kids will.,fresh
3171,The Secret Life of Pets 2,"Cleverly written and fast paced, ""The Secret Life of Pets 2"" is the ideal early summer film.",fresh
3172,The Secret Life of Pets 2,"The movie is light, fun, touching, and it is a great entertainment option. [Full Review in Spanish]",fresh
3173,The Secret Life of Pets 2,"The vocal talents are so good, the only things you really wish for through The Secret Life of Pets 2 are better lines, a few more sight gags featuring cats and laser pointers - and maybe a little less Hart.",rotten
3174,The Secret Life of Pets 2,Fun for the whole family with the ability to keep everyone entertained. [Full Review in Spanish],fresh
3175,The Secret Life of Pets 2,"The result is always more chaotic and, luckily, interesting than one would expect. [Full Review in Spanish]",fresh
3176,The Secret Life of Pets 2,"The movie seems more like an attempt to return to the success of the first installment, rather than giving the opportunity to grow as a franchise. [Full Review in Spanish]",rotten
3177,The Professor and the Madman,The Professor and the Madman struggles to make a compelling narrative from this true story.,rotten
3178,The Professor and the Madman,"If only The Professor and the Madman as a whole matched the central performances, but it falls short on a number of levels.",rotten
3179,The Professor and the Madman,"The first feature from screenwriter-turned-director Farhad Safinia, this perhaps isn't quite as dire as Gibson would have you believe - but it's certainly not good.",rotten
3180,The Professor and the Madman,"Expecting not much, I walked out of The Professor and the Madman happy enough to have seen it.",fresh
3181,The Professor and the Madman,The Professor and the Madman limps out as a woefully half-baked and overcooked spectacle that mistakes reality for relevance.,rotten
3182,The Professor and the Madman,"The creation of the Oxford English Dictionary might not instantly sound like the basis for much of a movie, yet the combination of Mel Gibson and Sean Penn with a pretty compelling historical backstory ends up delivering a solid historical drama.",fresh
3183,The Professor and the Madman,"... the film's musings on language, definition and redefinition, and its dual character study at its core, it makes for decent viewing.",fresh
3184,The Professor and the Madman,"Penn is extraordinary in his depiction of insanity interrupted by spells of rational thought that lead only to crushing guilt. The film's underlying theme is the search for redemption, and Penn fearlessly plumbs those depths.",fresh
3185,The Professor and the Madman,"Unlike the tome, this movie is neither useful nor necessary.",rotten
3186,The Professor and the Madman,"Unfortunately, the many subplots left me with a sense of confusion - and feeling like I had lost two years instead of two hours when it ended.",rotten
3187,The Professor and the Madman,"Gibson has a solid presence with a nice hint of lively wit, while the notably astonishing Penn channels Minor's madness and genius in intriguing parallel.",fresh
3188,The Professor and the Madman,"Surprising history of dictionary packs compassion, violence.",fresh
3189,John Wick: Chapter 3 - Parabellum,"Reeves and Dacascos's brutal, climactic sparring session definitely leaves us wanting more, not to mention wondering about a potential Oscars sound editing category for shattering glass.",fresh
3190,John Wick: Chapter 3 - Parabellum,Choreography is all that's on offer here. The increasingly convoluted fight scenes turn into lifeless spectacle in this ugly franchise.,rotten
3191,John Wick: Chapter 3 - Parabellum,"Superior exercises in action-movie formalism, the John Wick movies evoke everything from Fritz Lang's silent thrillers to Gene Kelly's musicals...",fresh
3192,John Wick: Chapter 3 - Parabellum,It's rather like when Bond films went from Sean Connery to Roger Moore. Plenty of people will find this copacetic. A few will grouse about what's been lost: a touch of the real amid the merely fantastic.,rotten
3193,John Wick: Chapter 3 - Parabellum,"[I]t's a fun, entertaining romp that knows it's ridiculous from the moment that Wick takes out a towering 7-footer (the Philadelphia 76ers' Boban Marjanović) by beating him to death in a library with a book.",fresh
3194,John Wick: Chapter 3 - Parabellum,"While ""John Wick: Chapter 3 - Parabellum"" is an easy movie to recommend, it must be added that it's a hard movie to love.",fresh
3195,John Wick: Chapter 3 - Parabellum,"if you haven't got battle fatigue by the end you should prepare to suit up, reload and get ready to go out blazing.",fresh
3196,John Wick: Chapter 3 - Parabellum,"The main things this film has going for it are its many well-staged action scenes, particularly its beautifully choreographed martial arts sequences and stunts. There is a lot of variety in these scenes.",fresh
3197,John Wick: Chapter 3 - Parabellum,"If you're the kind of person who can cheer when a knife toss is expertly executed, Chapter 3 should not be missed.",fresh
3198,John Wick: Chapter 3 - Parabellum,"""It should have little appeal to viewers who want a film to make at least some sense and not be ultra-violent.",rotten
3199,John Wick: Chapter 3 - Parabellum,The film-makers have managed to capture the lightning back in the bottle,fresh
3200,John Wick: Chapter 3 - Parabellum,"This is strictly a film for action fans. It has very little else to offer, but that doesn't much matter, because it's very good at what it does.",fresh
3201,The Other Side of Everything (Druga strana svega),Mila Turajlic has produced a film which doesn't just chart the history of her country but acts as a rallying call for a new generation to take up the fight.,fresh
3202,The Other Side of Everything (Druga strana svega),Serves up a compelling and provocative look at modern Serbia and allows American audiences some insight into a country they may not be that familiar with.,fresh
3203,The Other Side of Everything (Druga strana svega),"There are plenty of parallels to be drawn between the cultish rise of Slobodan Miloević and the populist movements rising up in Western democracies, but the film is strongest in its many quiet moments.",fresh
3204,The Other Side of Everything (Druga strana svega),"The best that the history-ignorant can take away from the doc is Milosevic=bad, Srbijanka=good, Mila=needs improvement.",rotten
3205,The Other Side of Everything (Druga strana svega),"It's a vivid and nuanced portrait of a country too often judged from the outside, still divided by what happened, and conscious of the fact that there can be no easy solutions.",fresh
3206,Men in Black International,"A failure on almost every creative level and utterly dead on arrival. And outside of Nanjiani's character, it isn't all that funny either.",rotten
3207,Men in Black International,"Men In Black: International is forced to juggle both story arcs, and in a not-so-compelling fashion.",rotten
3208,Men in Black International,"But once you've defined what a ""Men In Black alien"" looks like, you've lost that oddball little spark that made it great to begin with.",rotten
3209,Men in Black International,[T]his new adventure misses the chance to be edgier and stand out from the pack.,rotten
3210,Men in Black International,"It's not a great film, and it's not even what I would consider to be a 'good' one. But, it's not meant to be. It's a fun romp through the galaxy, and Hemsworth and Thompson play off of each other beautifully.",fresh
3211,Men in Black International,A charismatic cast can't save Men in Black: International from feeling like a thoughtless cash grab.,rotten
3212,Men in Black International,You won't need your memory wiped after this one. The movie will do it for you.,rotten
3213,Men in Black International,"It's reason for existing remains deeply questionable, but the chemistry of our extremely watchable leads kept me afloat.",fresh
3214,Men in Black International,"Like the other films, the two best things going are the chemistry between the leads and the amazing creature effects.",fresh
3215,Men in Black International,"Having Molly guide us back into the supernatural buddy-comedy universe really should've worked. To her credit, Tessa Thompson works very hard to make it work.",rotten
3216,Men in Black International,Even Tessa Thompson and Chris Hemsworth can't elevate this average sci-fi spinoff.,rotten
3217,Men in Black International,"Men In Black: International is a generic, unimaginative, cookie-cutter MIB film that will probably be forgotten without the help of any neuralyzers.",rotten
3218,Tone-Deaf,"Bates clearly wanted to make something more than a horror movie but, in his assessment of intergenerational conflict, he is ironically tone deaf.",rotten
3219,Tone-Deaf,It's an absolute riot.,fresh
3220,Tone-Deaf,"Gruesomely diverting and agreeably bizarre in shorts bursts but ultimately undone by its determination to use its characters as proxies in a facile, idiotic Boomer-vs.-Millennial culture clash.",rotten
3221,Tone-Deaf,"Taught, nightmarish, and totally bold, Tone-Deaf is a singular horror film that works as both a quasi-slasher and as satire.",fresh
3222,Tone-Deaf,"As the nightmarish imagery intensifies and the twisted weirdness escalates, the screenplay doesn't give us anybody to root for.",rotten
3223,Tone-Deaf,"In the end, Tone-Deaf proves to be a film that largely lives up to its title.",rotten
3224,Tone-Deaf,"In going off the deep end with his satirical method throughout Tone-Deaf, Bates beats himself to the punch line.",rotten
3225,Tone-Deaf,"While [Tone-Deaf can be a rollicking good time] when stripped of the excess a peripheral cast ruled by convenience provides, those moments are few and far between.",rotten
3226,Tone-Deaf,"""Tone-Deaf"" is devilishly hilarious for the first two acts, diving into murky psychological waters to trigger some spooky and surreal stuff for genre fans.",fresh
3227,Tone-Deaf,"One things for certain, while Tone-Deaf isn't the phantasmagorical head trip the marketing suggests, it definitely bends the rules of reality just enough to feel like you've gone on a journey.",fresh
3228,Tone-Deaf,"Tone-Deaf is a disaster when Robert Patrick is not on-screen, and even when he is on-screen it's only more of a watchable disaster",rotten
3229,Tone-Deaf,"Despite some flaws, the witty script and solid performances still makes Tone-Deaf an entertaining watch.",fresh
3230,Be Natural: The Untold Story of Alice Guy-Blaché,"Newly-discovered footage of Guy-Blaché films and the subject herself, including rare audio recordings and a restored video interview enrich her portrait...",fresh
3231,Be Natural: The Untold Story of Alice Guy-Blaché,"Green succeeded in creating a beautiful, neat tapestry, weaving together the loose threads left behind by Guy-Blaché, helping to reinstate her in the history of cinema.",fresh
3232,Be Natural: The Untold Story of Alice Guy-Blaché,"By the end of this two-hour impeccably researched and well-curated production, you will not only learn of Guy-Blache's well-rounded oeuvre that tackles a varied array of genres... But your very notion of what silent films are like might be elevated.",fresh
3233,Be Natural: The Untold Story of Alice Guy-Blaché,The film's exhaustive investigation into her life and legacy uncovers plenty of maddening instances of sexism... but it also highlights the concerted efforts of archivists and historians to start setting the record straight.,fresh
3234,Be Natural: The Untold Story of Alice Guy-Blaché,[The full story] of the creative contributions of women to the film industry in its early decades is still fighting for a place in mainstream awareness. The informative -- and emotionally involving -- Be Natural is a valuable battering ram in that fight.,fresh
3235,Be Natural: The Untold Story of Alice Guy-Blaché,"A playful but ardent documentary tribute to Guy Blaché, a film-maker fully deserving the overworked title of pioneer.",fresh
3236,Be Natural: The Untold Story of Alice Guy-Blaché,Be Natural delightfully unearths a female film pioneer forgotten by history.,fresh
3237,Be Natural: The Untold Story of Alice Guy-Blaché,Sometimes real life narratives are every bit as fantastic as the stories we tell.,fresh
3238,Be Natural: The Untold Story of Alice Guy-Blaché,"If you're planning on working in the industry in any capacity, it's probably for the best that you learn about Guy-Blaché. Now that the documentary is out, you have no excuse not to know about the woman who launched the film industry as we know it.",fresh
3239,Be Natural: The Untold Story of Alice Guy-Blaché,Be Natural: The Untold Story of Alice Guy-Blaché lays out the facts of Guy-Blaché's life and provides enough samples from her 22-year career to demonstrate that she was an essential film pioneer.,fresh
3240,Be Natural: The Untold Story of Alice Guy-Blaché,"...illustrates how Alice Guy-Blaché, thought to be the first female director, fell through the cracks of history, and makes a case for Guy-Blaché's place among the titans of early cinema.",fresh
3241,Be Natural: The Untold Story of Alice Guy-Blaché,The illuminating documentary -a must-see for serious cinephiles- delivers a cascade of information and insight in a clear and dynamic manner. [Full review in Spanish],fresh
3242,Booksmart,"The story, the players, and the two leads are all endearing in the very best of ways -- warm, funny, charming and bloody lovely.",fresh
3243,Booksmart,"Every aspect about 'Booksmart' subverts the stereotypical high school film, there are no eye roll moments of despair, every second is gold.",fresh
3244,Booksmart,"I really liked Beanie Feldstein in Ladybird, and she is matched in this film by Kaitlyn Dever. The characters they play, and the other characters they interact with in the film are what make this an exceptional film.",fresh
3245,Booksmart,"Booksmart is feminist, foul-mouthed and funny, turning the formulaic tropes of bawdy comedies inside out and giving us a couple of teen heroines who feel real and very 2019.",fresh
3246,Booksmart,"It felt decidedly new, from the pair of friends at the centre of the story to the celebration of female intelligence, ambition and loyalty.",fresh
3247,Booksmart,"Franklin's voice fills the room. Nearly a half-century later, many audience members will feel just as carried away.",fresh
3248,Booksmart,"As for the film's own balance between conscientious goals and living for kicks, it's neatly done. The depiction of the pair's friendship is believable and good-spirited in a way that recalls Lady Bird...",fresh
3249,Booksmart,"In some ways, youth never changes. But it always feels fresh.",fresh
3250,Booksmart,Booksmart already stands as the best comedy of summer. It'll be interesting to see if anything can remotely come close to dethroning it.,fresh
3251,Booksmart,Booksmart is a loving and endearing piece of filmmaking - wickedly funny and adventurous - and a jaw dropping directorial debut from Wilde.,fresh
3252,Booksmart,"This fun, fast-moving film is a directorial debut for Olivia Wilde, who helped polish a script kicking around for a decade-one written by four women, not to the detriment of its general cohesion and frequent hilarity.",fresh
3253,Booksmart,"Booksmart is as funny as both Superbad and genre cornerstone Dazed and Confused, but it has more heart than both.",fresh
3254,Red Joan,Red Joan feels like it was a middling British TV drama pilot that ran too long and they sold it as a movie instead.,rotten
3255,Red Joan,The lead actresses are both solid but the direction by Trevor Nunn is dull.,rotten
3256,Red Joan,A spy movie lacking suspense. [Full Review in Spanish],rotten
3257,Red Joan,"Lindsay Shapero's screenplay bases the spy figure on stereotypes and reduces her difficulties to her romantic relationships, gradually forgetting her complex personality. [Full Review in Spanish]",rotten
3258,Red Joan,Its conventional if uneven structure keeps the tension mild despite subject matter rife with ethical questions and contemporary resonance.,rotten
3259,Red Joan,"Perhaps Nunn tried to do a bit too much with this film, layering this woman's secret past with themes of feminist and anti-war sentiment. When the film focuses on the characters in the past, it builds a driving thriller tension...",fresh
3260,Red Joan,"What one perceives in this movie is a particular passivity and several errors in the development of suspense, melodrama, and almost any appeal related to the spy film, or even the biographical film. [Full Review in Spanish]",rotten
3261,Red Joan,The music... is enough to keep the viewer's curiosity. [Full review in Spaniash],fresh
3262,Red Joan,"Unintended silliness makes young Joan look foolish for being entranced by them, robbing her of agency when the film is desperate to prove the opposite.",rotten
3263,Red Joan,"Red Joan itself is reportedly based on the story of Melita Norwood, who passed the Soviets' information on the West's nuclear development. Sadly, Norwood's Wikipedia page is more of a thrilling yarn than most of Red Joan.",rotten
3264,Red Joan,"Joan Stanley's story of means and ends opens in 2000 rural Britain, where an elderly Joan is arrested and charged by MI5 with treason, an accusation she vehemently denies.",fresh
3265,Red Joan,"It's an intriguing true story but Red Joan isn't the slick, gripping thriller you might expect.",rotten
3266,Jacob's Ladder,"While it's a competent production overall, Jacob's Ladder redux is ultimately pointless, just an inferior spin on the original that is the latest in a long line of unnecessary, ineffectual horror remakes.",rotten
3267,Jacob's Ladder,"There is no love or admiration of this remake in the writing or material provided. Writers Jeff Buhler and Sarah Thorpe showcase no real interest in evolving the content nor adapting anything to the present day, even if it is set within it.",rotten
3268,Jacob's Ladder,Resembles the blandest of Lifetime Originals dressed up with cut-rate J-horror flourishes.,rotten
3269,Jacob's Ladder,The new Jacob's Ladder is offensive garbage and wastes the talents of a handful of skilled actors who honestly might have arrived at a better film merely by free associating in front of a camcorder for two uncut hours.,rotten
3270,Jacob's Ladder,Once again the Hollywood remake machine regurgitates another classic for contemporary audiences but botches every attempt to make it unique and invigorating.,rotten
3271,Jacob's Ladder,"Ealy's portrayal makes us care more than the screenplay, which turns into an incoherent mess.",rotten
3272,Jacob's Ladder,A piss-poor remake of a fascinating original work that never justifies its existence for a second.,rotten
3273,Jacob's Ladder,"This reimagining is more focused on paranoia and the relationship between Jacob and Isaac than it is creating a terrifying metaphor for PTSD, and the horror element is largely forgotten. It doesn't really offer any depth beyond that, either.",rotten
3274,Jacob's Ladder,"If you've seen the original ""Jacob's Ladder,"" you already know what's going to happen. If you've never seen ""Jacob's Ladder,"" why on earth would you start with this version?",rotten
3275,Jacob's Ladder,"This remake of the 1990 psychological horror movie makes a half-hearted stab at changing up the story, but in the end it just feels listless, without the original's disturbing existential scope.",rotten
3276,Jacob's Ladder,The whole movie lacks almost all of the original's punch...,rotten
3277,Jacob's Ladder,Falls into all kinds of trouble trying to keep things lucid but is still diverting and entertaining.,rotten
3278,Shadow,"This heightened atmosphere sets the perfect tone for the story, which is rife with scheming, torqued emotion, and of course, incredible fight scenes.",fresh
3279,Shadow,"It has the goods, both as spectacle and as an enjoyable dense political thriller.",fresh
3280,Shadow,f you like sword fights you should like this wuxia film despite its confusing palace intrigues.,fresh
3281,Shadow,There's a certain traditional type of ink finger-painting in China that director Zhang Yimou's new movie evokes to seductive perfection.,fresh
3282,Shadow,"Not much more to say, ""Shadow"" is one of the greatest wuxia films of all time, an audiovisual poem and overall, a true masterpiece.",fresh
3283,Shadow,It is a creative and aesthetic masterpiece.,fresh
3284,Shadow,"Overall, Shadow is as stunning as Yimou's recent filmography but the numerous complexities make the story unnecessarily confusing.",rotten
3285,Shadow,"At times, Shadow is a feast of sound and vision.",fresh
3286,Shadow,Intrigue drawn in ink.,fresh
3287,Shadow,If you are a fan of visually dazzling films with heart than you will leave the theater awestruck by it.,fresh
3288,Shadow,"If you want to see a movie that stretches the visual and emotional boundaries of action films, ""Shadow"" is not to be missed.",fresh
3289,Shadow,"Like many of Yimou's wuxia films, this is a picture deeply concerned with finding aesthetic beauty among the bloodshed.",fresh
3290,Driven,"An oddly specific story to make a movie about with somewhat odd choice of focuses, but it works",fresh
3291,Driven,Driven skirts over the facts in order to offer audiences a light-hearted dramedy reminiscent of American Hustle (2013).,fresh
3292,Driven,"It won't have much cinematic impact...but I quite enjoyed it, even though it's spectacularly wiggy.",fresh
3293,Driven,"There's a really good story in there, but the makers chose to focus on all the wrong parts.",rotten
3294,Driven,It all adds up to a fun and entertaining ride.,fresh
3295,Driven,"It's a twisty, crazy story that would be hard to believe if it didn't really happen. British filmmakers Nick Hamm and Colin Bateman never quite make it feel like a California story, but they give the film a terrific disco vibe.",fresh
