,Title,Review,Rating
1085,I Lost My Body,"I Lost My Body leaves plenty to be interpreted and discovered by its viewers, and I believe it stands among some of the most thought provoking animated films of the decade.",fresh
1086,Use Me,"Dark and clever in equal measures, Julian Shaw's Use Me depicts sexual and creative obsession without romance or trepidation.",fresh
1087,Use Me,Use Me is a mind-warping experience as the line between fiction and real overlaps again and again until no one can tell who is the subject and who is observer.,fresh
1088,Use Me,"Makes great use of its genre blending, twisty format even when it tends to go off the rails.",fresh
1089,Use Me,"While he may lack Soderbergh's experience, confidence, assured narrative grip and style... Shaw does display signs of real talent here, taking a look at the ramifications of said addiction.",fresh
1090,Use Me,...a taught thriller that blurs the lines between documentary and narrative filmmaking to examine a deeper truth about addiction and taboo.,fresh
1091,Use Me,"Intriguing use of the form, but basically a mockumentary ""thriller"" that works only when it's mocking.",rotten
1092,Use Me,"Blurring the line between fantasy and reality in ways both subtle and overt, it manages to keep you guessing right up until the end.",fresh
1093,Killerman,"Killerman has a few twists up its sleeve, the type of over-the-top nonsense that's sincerely entertaining.",fresh
1094,Killerman,"Nothing is especially new here, but Hemsworth is sympathetic, oddly cast or not, and the villains are so odious in their smiling arrogance that I wanted to see them punished.",fresh
1095,Killerman,"Killerman is the story of how an antihero is created, but without the mysticism or emotion of his cousin by profession, John Wick. [Full review in Spanish]",rotten
1096,Killerman,"It has a few potent moments, but this violent, vulgar crime drama doesn't use its amnesia theme for any kind of creative storytelling or character development; it's just too long and too predictable.",rotten
1097,Killerman,"As it stands, KILLERMAN is built on a pillar of clichés. Worse, it generally fails to utilize the talents of those involved.",rotten
1098,Killerman,"There's a visceral excitement to some of the gritty action sequences, although the screenplay suffers from derivative dialogue and strains credibility at every turn.",rotten
1099,Killerman,"A thoroughly mediocre slice of big-city criminality and shady doings, unredeemed by its two capable stars.",rotten
1100,Killerman,It's all pretty simple (albeit wildly convoluted). That's no excuse for how simplistic it all is.,rotten
1101,Killerman,"Killerman is one of those movies where the characters are perpetually in a crisis state, so they yell rather than converse. If you removed all the dialogue that is shouted, the film would probably be an hour shorter.",rotten
1102,Killerman,"Liam Hemsworth holds his own in this long, lead-footed amnesiac money-launderer thriller with a very silly title.",rotten
1103,Killerman,Malik Baderman's Killerman was perhaps not the best use of two hours of my time.,rotten
1104,Killerman,"Without the interesting character work or genuine misanthropy of those films, the grittiness of this Liam Hemsworth-vehicle just isn't that convincing.",rotten
1105,The Divine Fury,The Divine Fury is filled with ideas and themes it has no real Intention of exploring. Not even divine intervention can save this film.,rotten
1106,The Divine Fury,"Instead of playing such a ripe premise for camp value, The Divine Fury takes itself pretty seriously. Sometimes it works, sometimes it doesn't.",rotten
1107,The Divine Fury,"A few shadowy ghouls and moments of visual trickery aside, The Divine Fury fails to deliver the scares one would expect from a film dealing with exorcisms.",rotten
1108,The Divine Fury,The Divine Fury delivers grounded action along with fun horror elements that are reminiscent of the Blade movies.,fresh
1109,The Divine Fury,"In trying to execute both horror and action, Divine Fury succeeds at neither...A bigger weakness is the lack of character development over the course of Divine Fury",rotten
1110,The Divine Fury,"As is, the movie's entertaining enough, but with a touch less restraint and a touch more imagination, we'd really be cooking.",fresh
1111,The Divine Fury,"Aside from the great bits of martial arts ass kicking and the genuinely terrifying demons, Kim's film is a portrait of faltering faith and moral dilemmas.",fresh
1112,The Divine Fury,"With beautifully choreographed fight scenes intercut with gentle comedy and character-focused drama, this film takes viewers on a thrilling ride.",fresh
1113,The Divine Fury,"It's a slightly muted affair, serving only a handful of fun, but fleeting, moments of excitement.",rotten
1114,The Divine Fury,"While it has some good elements and can be fun from time to time, the unoriginal plot and concept, flat storyline and uninteresting characters do not really heighten expectations for the upcoming films.",rotten
1115,The Body Remembers When the World Broke Open,An exquisitely felt human drama.,fresh
1116,The Body Remembers When the World Broke Open,"The film did something miraculous, capturing not only the atmosphere and air of the city itself but also the ineffable, often silent mysteries of female experience and communion.",fresh
1117,The Body Remembers When the World Broke Open,The filmmakers have constructed a world that you'll remember when it broke your heart open.,fresh
1118,The Body Remembers When the World Broke Open,"This is an excellent feature, and an achievement that is both boldly presented and delicately intimate.",fresh
1119,The Body Remembers When the World Broke Open,"The technique embeds us with these two women. The Body Remembers is about poverty, privilege and two very different experiences of being Indigenous in Canada.",fresh
1120,The Body Remembers When the World Broke Open,A story of a very honest synopsis. [Full Review in Spanish],fresh
1121,The Body Remembers When the World Broke Open,"The filmmakers leave much to our imagination and empathy in this barebones and deeply affecting film. Newcomer [Violet] Nelson has tremendous presence, gravity and authenticity.",fresh
1122,The Body Remembers When the World Broke Open,"The story is raw and real and, if one sticks with it, rewarding.",fresh
1123,The Body Remembers When the World Broke Open,When a movie is packed with this much craft and topical import...I feel obligated as a film fan to tell as many people as possible about the cinematic experience they may be missing out on.,fresh
1124,The Body Remembers When the World Broke Open,"As simple as the film is, The Body Remembers When the World Broke Open is tremendously affecting for how well it's acted, edited, and filmed.",fresh
1125,The Body Remembers When the World Broke Open,"Refreshingly digested in its stark observations about feminine displacement, The Body Remembers When the World Broke Open is openly candid and courageous in its intimacy that range from jeopardized motherhood to the perils of an inevitable chaotic legacy.",fresh
1126,The Body Remembers When the World Broke Open,"The Body Remembers When the World Broke Open is beautiful in its tragedy, artistic in its truth. It did indeed 'break the world open' by telling a story that many non-Indigenous have tried to silence for too long.",fresh
1127,"Bikram: Yogi, Guru, Predator","Speaks to the various ways that individual and legal cowardice, misogyny and self-interest help perpetuate such misconduct; which, in the end, makes [it] not only an eye-opening account of Bikram's wretchedness, but a vital act of speaking truth to power.",fresh
1128,"Bikram: Yogi, Guru, Predator",Netflix's Bikram documentary gets even more disturbing.,fresh
1129,"Bikram: Yogi, Guru, Predator","Ora's cut-and-dried film uses those decades of gullible TV profiles to let Bikram tell his rags to riches story, spin his own creation myth.",fresh
1130,"Bikram: Yogi, Guru, Predator",Big Yoga is having its reckoning moment. And the Bikram documentary is the capstone.,fresh
1131,"Bikram: Yogi, Guru, Predator","Bikram: Yogi, Guru, Predator takes a single-minded approach, only interested in exposing the moral and legal transgressions of the subject, and the case is beyond convincing.",fresh
1132,"Bikram: Yogi, Guru, Predator","The documentary isn't interested in differentiating sinners from saints, presenting the conflicted feelings of Bikram's victims alongside those who remain devoted fans.",fresh
1133,"Bikram: Yogi, Guru, Predator","Bikram: Yogi, Guru, Predator is both an accusation and a reminder that we're repeating a pattern.",fresh
1134,"Bikram: Yogi, Guru, Predator",A bit long and overly surface considering the depths to which Chaudhury lied to build his empire. But the accounts of the assaults he committed are enough to keep a viewer's interest.,fresh
1135,"Bikram: Yogi, Guru, Predator",Bikram marks Orner's style as one of the doggedly determined documentarian as her films tell urgent stories buoyed by hard-to-get images that hold guilty parties accountable for their crimes.,fresh
1136,"Bikram: Yogi, Guru, Predator","Bikram has more in common with HBO's Leaving Neverland, a similarly sensitive testimonial account of Michael Jackson's alleged crimes, than Wild Wild Country, another story about an Indian immigrant who came to America with a knapsack of exotic ideas.",fresh
1137,"Bikram: Yogi, Guru, Predator","As a gesture toward justice, Bikram: Yogi, Guru, Predator succeeds. As a film, it is mediocre.",fresh
1138,The Courier,"An almost inert action movie, with London shots that look like taken from archives. [Full review in spanish]",rotten
1139,The Courier,"Ex 'Bond girl' Kurylenko kicks ass against a motley crew of musclebound, tattooed masculinity, with an ironic smile that reminds us this is little more than a fun genre ride - with viciously gory kills.",rotten
1140,The Courier,"What you need to know is that most of the action takes place in a London multi-storey car park, some of the supporting performances are dreadful, and that this has no place on anyone's Christmas viewing list.",rotten
1141,The Courier,Olga Kurylenko's leather-clad action moves can't save this tedious action thriller.,rotten
1142,The Courier,It rather plays out as if it wanted to be the next blockbuster action film but it just doesn't ever evolve.,rotten
1143,The Courier,The film makes for a limp and tensionless attempt at on-off drama.,rotten
1144,The Courier,[The Courier is] a leaden action film that lacks both imagination and logic.,rotten
1145,The Courier,"Aside from [Olga] Kurylenko's steely presence [Zackary] Adler seems only interested in severe grisliness and macho posturing. If the script had even a hint of character nuance, the movie might have been somewhat gripping too.",rotten
1146,The Courier,The film is far more entertaining when it doesn't mean to be.,rotten
1147,The Courier,Tense action with strong female lead and brutal violence.,fresh
1148,The Courier,"There's an opportunity here for a tight, tense actioner, but ""The Courier"" is only interested in formula, with Adler spending most of the feature short-sheeting potential for suspense.",rotten
1149,The Courier,"Slumming it as the villain in this preposterous thriller, Gary Oldman refuses to take this mess seriously, but his co-stars aren't as fortunate.",rotten
1150,A Reindeer's Journey,"A Reindeer's Journey is beautifully filmed, with sweeping vistas highlighting Lapland's stunning terrain.",fresh
1151,A Reindeer's Journey,A remarkable film about a reindeer that will have you gasping.,fresh
1152,A Reindeer's Journey,"Throw in a Game of Thrones-esque soundtrack, a menacing Wolverine and some chilling climate change exemplars and the result is a surprisingly captivating watch.",fresh
1153,A Reindeer's Journey,"Part informative documentary, part anthropomorphic family film, this story about the first year in a reindeer calf's life is captivating and beautiful.",fresh
1154,A Reindeer's Journey,"Captivating reindeer docu has natural beauty, perils.",fresh
1155,Anya,An excellent effort by director and scriptwriter team Jacob Akira Okada and Carylanna Taylor. [Full review in Spanish],fresh
1156,Anya,An excellent first effort into narrative storytelling for Okada and Taylor.,fresh
1157,Anya,"It's a sci-fi ""fairytale,"" a I guess. And as such, it's sorely lacking.",rotten
1158,Anya,"I was consistently brought back by the chemistry between Libby and Marco, the fascinating concept at the heart of the film, and the ambivalent critique of anthropology and ethnography that went alongside it.",fresh
1159,Anya,"There isn't much about Anya that's predictable. It's a love story, family drama, and science experiment all rolled into one.",fresh
1160,Anya,Its love story apparently may have been inspired by some actual genetics discoveries. I promise you'll be intrigued for most of its 80 minutes.,fresh
1161,Anya,"Anya is a less than perfect film, but attempts to answer a few intriguing questions, making it worth watching.",fresh
1162,Anya,This love story packs an emotional punch with the help of science.,fresh
1163,Anya,A film for our time.,fresh
1164,Anya,Anya is a smart little film which will leave you wondering what surprises might still be in store for us in the real world.,fresh
1165,Anya,"A quirky movie full of surprises. Good cast and Motell Gyn Foster is outstanding as the ""evolutionary geneticist."" Worth looking up.",fresh
1166,Anya,"The personal drama of a strange people with entrenched customs may be more interesting than the sometimes confusing science but Anya ambitiously tries to balance both, and mostly succeeds.",fresh
1167,The Knight Before Christmas,"It's all harmless enough, and I'm not afraid to admit that despite my best efforts to be cynical I actually warmed to The Knight Before Christmas.",fresh
1168,The Knight Before Christmas,"Thematically and structurally the film is an overdone Christmas romance which doesn't really bring anything new to the table, other than an actual knight in armour wandering around in 2019.",rotten
1169,The Knight Before Christmas,"They've put no effort whatsoever into historical accuracy. Outside of the Christmas Prince franchise (part three streaming now), this is as good-bad as it gets.",rotten
1170,The Knight Before Christmas,"None of it makes any sense, and it's fine. In fact, I love it!",fresh
1171,The Knight Before Christmas,Everything about the plot feels lazy and dull. The editing is so choppy and fast that it feels like even the editor is bored.,rotten
1172,The Knight Before Christmas,"These little details, good and bad, are the points that end up standing out about The Knight Before Christmas, as the rest of the film follows a well-worn path.",fresh
1173,The Knight Before Christmas,"...so sweet it might give you diabetes, but if saccharine is to your liking, then this movie should be right up your alley.",fresh
1174,The Knight Before Christmas,"A sweet nothing that's a lot more ""nothing"" than sweet.",rotten
1175,The Knight Before Christmas,"The ""Christmas"" offering from the streaming giant, starring Vanessa Hudgens as a thirty-something who falls for a knight from the 14th century, is... not great!",rotten
1176,The Knight Before Christmas,"Let's be clear: A certain amount of ridiculousness is acceptable when it comes to Christmas movies. But this one is so absurd, so unrealistic...",rotten
1177,The Knight Before Christmas,"Netflix's The Knight Before Christmas is a perfectly charming holiday rom-com, with plenty of time-travel hijinks and a valiant effort from its stars.",fresh
1178,The Knight Before Christmas,"Because of its endearing and hopeful message, The Knight Before Christmas makes a worthy addition to Netflix's catalog of Christmas originals-and it's a strong seasonal watch.",fresh
1179,Angelfish,"The perceptive and astute script, judicious direction, and affectless acting from a masterfully assembled cast, especially the two leads, make this simple story well worth your time.",fresh
1180,Angelfish,"Excellent coming-of-age drama; alcoholism, cursing.",fresh
1181,Angelfish,Its tender portrait of young love surviving the City remains fairly untarnished.,fresh
1182,Mike Birbiglia: The New One,A charmingly wry look at the deeply imperfect (emotionally and medically) stand-up's adjustment to becoming a first-time father.,fresh
1183,Mike Birbiglia: The New One,"Funny? Not so you'd notice, right? In Birbiglia's world, yes, yes, and yes. Trust me.",fresh
1184,Mike Birbiglia: The New One,"[Mike] Birbiglia's latest Netflix special is candid and never saccharine, which oddly makes it all the more heartwarming.",fresh
1185,Mike Birbiglia: The New One,He takes us along on his emotional and psychological journey toward embracing parenthood.,fresh
1186,Polaroid,"Some violence, teen drinking in drab horror movie.",rotten
1187,Polaroid,So underdeveloped you'll want to shake it.,rotten
1188,Polaroid,...a padded-out endeavor that can't quite justify a feature-length running time...,rotten
1189,Polaroid,"There's the whole Polaroid camera premise, which is unusual, but the rest of the film is a strictly paint-by-numbers affair, likely to bore seasoned genre admirers.",rotten
1190,Polaroid,"A horror film that should just be forgotten. The gimmick doesn't work, the actors look bored, the effects are awful. This looks like a bad X-Files episode. [Full review in Spanish].",rotten
1191,Liyana,An innovative blend of animated storytelling and traditional documentary.,fresh
1192,Liyana,"...a film that can be enjoyed by both children and parents, and which tells a story different from the usual animated children's fare.",fresh
1193,Liyana,"[T]he embodiment of creativity, imagination, and inspiration...An entertaining and engaging blend of live action and interviews complemented by animation of the story!",fresh
1194,Liyana,A worthwhile and inspiring crowd pleaser.,fresh
1195,Liyana,"We are left with a very powerful impression of resilience, the power of imagination, and the hope that the kids can craft a similarly happy ending for their own lives.",fresh
1196,Liyana,"Calling a movie inspirational has become something of an insult, but there's no other way to describe ""Liyana.""",fresh
1197,Liyana,Aaron and Amanda Kopp take the somewhat rigid format of documentary filmmaking and infuse it with folklore and fairy tales.,fresh
1198,Liyana,It's that collective experience that carries the emotional heft of Liyana as she becomes a kaleidoscopic mirror of the storytellers' experiences with challenges that make them unsafe.,fresh
1199,Liyana,"Sweetly entertaining despite the horrors it hints at, Liyana is a snapshot of a larger story with plenty of potential for a happy ending.",fresh
1200,Liyana,A Swazi wonder.,fresh
1201,Liyana,The visually innovative documentary is a testament to the healing power of storytelling.,fresh
1202,Liyana,"""Liyana"" is an innovative blend of documentary and animation that tells a moving story of resiliency and the power of imagination.",fresh
1203,"Where'd You Go, Bernadette","[Richard] Linklater is trying to rook us all into believing this is a universally heartwarming scenario. The unfathomably wealthy can be heroes, he says. That is, until the peasants sack the White Palace that Bernadette designed.",rotten
1204,"Where'd You Go, Bernadette","[I]n a cinematic landscape where stories of women finding themselves are too few and far between, Where'd You Go, Bernadette is a welcome gift, even if it's an imperfect one.",fresh
1205,"Where'd You Go, Bernadette","Where'd You Go Bernadette is Linklater's 19th feature film, and it's also his worst.",rotten
1206,"Where'd You Go, Bernadette","The film's ending is satisfying and meaningful, but to keep some of the other characters intact would not have made Bernadette just look better, it would have made the film look better.",fresh
1207,"Where'd You Go, Bernadette","Toggling between self-commiseration and looking forward attitude, this dramedy turned nonsensical adventure fills each frame with an unconvincing euphoric reassurance.",rotten
1208,"Where'd You Go, Bernadette","Blanchette brings Bernadette to life with a quirky, snarky ambivalence that adds texture to the character.",fresh
1209,"Where'd You Go, Bernadette",Blanchett is divine as the film makes Bernadette's issues a relatable struggle many people have faced.,fresh
1210,"Where'd You Go, Bernadette","Existential dilemmas, introspective travels and a reunion with the past. Themes that translate into a small and interesting approach. [Full Review in Spanish]",fresh
1211,"Where'd You Go, Bernadette","A charming drama, but still a minor entry in a filmography full of some the most fundamental films in recent decades. [Full Review in Spanish]",fresh
1212,"Where'd You Go, Bernadette","A film that only barely manages to connect because of Cate Blanchett's performance, but it is far from being one of Linklater's best. [Full Review in Spanish]",rotten
1213,"Where'd You Go, Bernadette",Something atypical... [from] the School of Rock director. [Full review in Spanish],fresh
1214,"Where'd You Go, Bernadette","The journey doesn't always end up being inspiring, but there's a sufficient dose of empathy for what the characters live and feel so that we can enjoy it. [Full Review in Spanish]",fresh
1215,It Chapter Two,"As a cohesive unit, this older Losers Club lacks the naturalness and energy that led to the original seven kids being such engaging presences.",fresh
1216,It Chapter Two,"What is remarkable is the way Dauberman's script and Muschietti's direction take a celebrated 1000+page novel that contains multiple points of view, various timelines, and occasional controversial scenes and they turn it into a coherent narrative.",fresh
1217,It Chapter Two,"The decision to make the film more about the characters was a wise one, but can bog down the film, based on just how many characters it needs to get to.",fresh
1218,It Chapter Two,"At close to three hours It Chapter Two is absurdly overlong, but on balance, mostly because of the excellent cast, it's a fairly entertaining saga. What the movie isn't, or at least wasn't for me, is seriously scary.",fresh
1219,It Chapter Two,"In spite of the bloat, there are some decent scares, and Hader almost makes Chapter Two watching on his own.",fresh
1220,It Chapter Two,"It doesn't really hold together as a movie, but if you're invested in It, you'll probably dig It Chapter Two, even though it's really long and a bit of a slog in places.",rotten
1221,It Chapter Two,"Fans of the book should be pleased as it captures the emotional weight, horror, and the terror of childhood trauma and how it manifests into adulthood.",fresh
1222,It Chapter Two,"As the ballyhooed wrap-up to a collective five-hour epic, It: Chapter Two feels rushed in a way that's frankly perplexing given how much time is spent on the slow burn for the first two thirds.",rotten
1223,It Chapter Two,"There are a great many moments and sequences scattered across ""It Chapter Two."" On the other hand, audiences might take issue with there being so many.",fresh
1224,It Chapter Two,...a complete and total trainwreck of a motion picture...,rotten
1225,It Chapter Two,Chapter Two struggles to maintain a taut narrative and its scares end up feeling repetitive.,rotten
1226,It Chapter Two,"It: Chapter Two fails to treat trauma with any nuance or care, leaving its victimized characters high and dry.",rotten
1227,Dora and the Lost City of Gold,"A delightful throwback to 80s family-adventure movies -- camp, funny, slapstick and just the right amount of silly.",fresh
1228,Dora and the Lost City of Gold,"It's obvious that the filmmakers have a lot of love for these types of movies, and although none of the set pieces are terribly original, they're still a lot of fun.",fresh
1229,Dora and the Lost City of Gold,"I can't believe I'm saying this; in fact, it seems wrong as I say it, but Dora and the Lost City of Gold is one of the best films of 2019.",fresh
1230,Dora and the Lost City of Gold,"A charming film that may entertain children more than adults, but no one will walk out without a smile on their face. [Full Review in Spanish]",fresh
1231,Dora and the Lost City of Gold,The film never takes itself too seriously which is part of the reason it will entertain younger audiences.,fresh
1232,Dora and the Lost City of Gold,"Almost 20 years after the much-loved animated series Dora the Explorer debuted, this live-action update does a terrific job of at being once a homage and a parody.",fresh
1233,Dora and the Lost City of Gold,"Dora and the Lost City of Gold is not edgy, is not funny enough and does not seem to be really about Dora.",rotten
1234,Dora and the Lost City of Gold,A shameless crowd-pleaser delivered with such panache and disarming charm that it's pretty much impossible to do anything other than smile and enjoy it.,fresh
1235,Dora and the Lost City of Gold,With its sense of turn-of-the-century nostalgia -- from baby pink hoodies and khaki Capri pants to video game adventures -- the movie cultivates an uncanny continuum between the recent past and now.,fresh
1236,Dora and the Lost City of Gold,A fun and refreshing adaptation. [Full Review in Spanish],fresh
1237,Dora and the Lost City of Gold,The young Isabela Moner offers a solid and versatile performance as a more mature version of the animated character. [Full Review in Spanish],fresh
1238,Dora and the Lost City of Gold,"A fast pace, friendly vibe and a willingness to send itself up are all big pluses for this crowd-pleasing affair.",fresh
1239,Danger Close,A familiar formulaic 'War is Hell' movie.,rotten
1240,Danger Close,Grippingly depict[s] the intensely subjective experience of violence without centring individual heroes ... what makes it effective is Kriv Stenders' multifaceted approach.,fresh
1241,Danger Close,Travis Fimmel leads a fresh cast of actors in this story of Australia/New Zealand fighters in Vietnam. Full of heroics with a personal touch.,fresh
1242,Danger Close,Danger Close ... exclusively paints with broad narrative strokes.,rotten
1243,Danger Close,"What makes this familiar vision of the apocalypse work now is composer Caitlin Yeo, whose burbling score gives Danger Close a sense of mid-70s Peter Weir-ish mysticism the film itself almost doesn't deserve.",fresh
1244,Danger Close,"Solely focused on the soldiers from Australia and New Zealand involved in the Battle of Long Tan, the cinematic hagiography seeks to honor their memory and succeeds. Beyond a core audience, however, most other viewers may remain nonplussed.",fresh
1245,Danger Close,"While Aussie audiences might find enough incentive to cheer their own, dramatically it seems like a missed opportunity.",rotten
1246,Danger Close,A straightforward but compelling account of a significant military victory in an unpopular war.,fresh
1247,Danger Close,"[F]or those interested in the machinations of warfare Danger Close is an intense, exhausting and visceral experience.",fresh
1248,Danger Close,"Intense, emotional and, at times, harrowing.",fresh
1249,Danger Close,Stenders has put together a well shot and engaging re-enactment ... (but) it falls short in many other areas.,fresh
1250,Danger Close,"The film is clearly designed as a tribute to the unfaltering courage of those men, yet it is not some hollow, patriotic flag waver, nor is there much glory in the outcome. The battle scenes are vivid, graphic and often brutal.",fresh
1251,Tel Aviv on Fire,"[The jokes] poke fun at the torpor Bassam shoves onscreen, and even if they succeed, said bits are shallow and the film confines its characters to a proscenium as a result.",rotten
1252,Tel Aviv on Fire,"The ending could be stronger, but Tel Aviv on Fire does a nice job of integrating laughs into a prickly real-world situation.",fresh
1253,Tel Aviv on Fire,"Fortunately, it adds solid comedy to the dynamic, aided by terrific actors familiar from all types of international productions.",fresh
1254,Tel Aviv on Fire,...a fairly disappointing missed opportunity.,rotten
1255,Tel Aviv on Fire,"It might not do much to advance peace in the Middle East, but this witty and charming comedy brings a unique perspective to the Israeli-Palestinian conflict.",fresh
1256,Tel Aviv on Fire,If only peace in the Middle East were as easy to achieve as the laughs in Zorabi's satire.,fresh
1257,Tel Aviv on Fire,"If Jared Kushner wants to achieve his assigned goal of bringing peace to the Middle East, he could learn a lot from ""Tel Aviv on Fire."" So could you.",fresh
1258,Tel Aviv on Fire,"[Sameh Zoabi] deftly illustrates how art - even if a daily soap that traffics in clichés and stereotypes could ever be considered ""art"" - affects people's lives, dreams and self-image.",fresh
1259,Tel Aviv on Fire,"Sometimes the humor gets a little over the top, but somehow that seems right for a comedy about a soap opera.",fresh
1260,Tel Aviv on Fire,Salam had me rooting for him throughout.,fresh
1261,Tel Aviv on Fire,"In addition to being fast-paced and very funny, Sameh Zoabi's Tel Aviv on Fire is as timely a parable on the dangers of fan entitlement as you could hope for.",fresh
1262,Tel Aviv on Fire,"An Israeli-Palestinian love story, the movie doesn't seem to see much hope for reconciliation, but humor may be as good a way as any of bridging the two sides.",fresh
1263,Angel Has Fallen,"During the brief moments when Butler is given something to work with, it's clear he's a charming and entertaining performer. Then it's back to the killing.",fresh
1264,Angel Has Fallen,"It's frantic in a way that's far more confusing than exciting, making the action scenes more than a little boring.",rotten
1265,Angel Has Fallen,Over the final half of the film ... I spent more time trying to decide whether Nolte or Freeman is now showing his age more.,rotten
1266,Angel Has Fallen,"Nick Nolte is perfectly cast as Mike's ""off the grid - antigovernment"" father.",fresh
1267,Angel Has Fallen,"Unsurprisingly, you won't exactly be intellectually stimulated here, but you probably won't be bored either.",fresh
1268,Angel Has Fallen,A generic action movie that's being released in theatres only because it stars well-known actors. [Full review in Spanish],rotten
1269,Angel Has Fallen,This is a respectable installment of a franchise that never fails to deliver. Butler brings the action and thrills we have all come to expect,fresh
1270,Angel Has Fallen,Another mediocre entry in the saga. [Full Review in Spanish],rotten
1271,Angel Has Fallen,"It is only Nick Nolte, as Banning's gruff and grubby estranged father, who registers and makes the film a tad bearable. Pity his scenes are few and far between.",rotten
1272,Angel Has Fallen,"It's a wild, fun ride with a great cast. Even the weak script can't stop this old fashioned popcorn action film from sparking with energy.",fresh
1273,Angel Has Fallen,"The thing is that this film doesn't understand that telling stories is more serious and complex than it seems. Meaning, the movie doesn't know how to do it and I don't intend to recommend it. [Full Review in Spanish]",rotten
1274,Angel Has Fallen,A weaker continuation of its predecessor. [Full Review in Spanish],rotten
1275,After the Wedding,"The gender flip turns After the Wedding into a decent feminist statement, albeit one without the edge of the original.",fresh
1276,After the Wedding,[It] doesn't fully trust its own story and tries to dress it up with an air of ominous mystery that winds up undercutting the drama rather than adding to it.,rotten
1277,After the Wedding,See it. After the Wedding deals well with the complicated nature of regret in the adult world.,fresh
1278,After the Wedding,These two ferociously talented women are just too good to miss at any time and together they are a powerhouse. There's a lovely restraint here...,fresh
1279,After the Wedding,After the Wedding is one of those thoroughly inessential yet subtle and well-crafted films made for grown-ups who like sitting back and watching the inner turmoil of other grown-ups.,fresh
1280,After the Wedding,"File under decent, but disappointing and start seeking out the excellent Danish original.",fresh
1281,After the Wedding,"The film's top-notch cast are let down badly enough by the clunking screenplay, but they are entirely defeated by the ethical vacuum at its core.",rotten
1282,After the Wedding,The polished version of Susanne Bier's 2006 film resolves itself too easily but the performances by Williams and Moore shouldn't be missed.,fresh
1283,After the Wedding,"As heavy-handed as the production and costume design are, the moments when Moore and Williams share the screen hint at a powerful tale of mothers, daughters and love that this film, sadly, can't quite reach.",rotten
1284,After the Wedding,It feels like all these characters are tiptoeing around certain subject matters for the purpose of prolonging the narrative. Why are they so afraid of asking obvious questions?,rotten
1285,After the Wedding,"With what started out as a simple transaction, After the Wedding becomes a confusing melodrama and the need to drag out this complex love triangle almost nullifies any emotionality it creates.",rotten
1286,After the Wedding,A film that doesn't know which story it wants to tell.,rotten
1287,Official Secrets,Official Secrets has a metaphorical impulse that goes beyond the specific. [Full Review in Spanish],fresh
1288,Official Secrets,"So much is stuck in a proscenium: in its editing, in its music, in the greys that drown every scene. In the end, little feels discovered. It feels lectured.",rotten
1289,Official Secrets,"Even if you're one of the few stalwarts who still thinks the Iraq War was worth the agonizingly high toll ..., you will root for [Katharine] Gun because of [Keira] Knightley's astonishing ability to connect to her audience.",fresh
1290,Official Secrets,"It's a lean, taut-as-a-drum political thriller with a blood-boiling theme and a fine cast that includes Ralph Fiennes, Matt Smith and Rhys Ifans, among others. But it's built, mostly, around the superbly stricken performance of Knightly.",fresh
1291,Official Secrets,"Not easily forgotten, Official Secrets is another reminder about the dangers of unchecked government power.",fresh
1292,Official Secrets,"With the deeply divisive issue of imminent war at hand, Official Secrets gives the audience a glimpse into the shadowy side of politics and government affairs while allowing Gun's courage to take the spotlight.",fresh
1293,Official Secrets,"Despite falling into some cliches, Official Secrets succeeds due to its unique structure. [Full Review in Spanish]",fresh
1294,Official Secrets,Official Secrets offers a relevant and cautious story about the ramifications of going against an institution. [Full Review in Spanish],fresh
1295,Official Secrets,"If you're a fan of well-made, investigative thrillers, then you should catch this while, when and where you can.",fresh
1296,Official Secrets,What could have been either a raw and intimate look at the personal cost of standing up for your principles or a thrilling political drama turns into a dry retelling of events.,fresh
1297,Official Secrets,Official Secrets celebrates the courage of a government employee who attempted to prevent the invasion at considerable risk to herself and to those she loved.,fresh
1298,Official Secrets,Timely story with a riveting performance by Keira Knightley.,fresh
1299,The Peanut Butter Falcon,"As calculated as the film might be, it's hard to dislike. And while Nilson and Schwartz use Gottsagen's sincerity as a guarantee of their own good intentions, this never feels as exploitative as it might have.",fresh
1300,The Peanut Butter Falcon,"Like a Disney family drama from TV times past, this feelgood road movie is so homely, so warm and fuzzy, and so darn wholesome that it's almost too much.",fresh
1301,The Peanut Butter Falcon,"The Peanut Butter Falcon isn't shy of pushing your buttons, but the overall effect has an innocent charm and frankness, and LaBeouf brings a winning combination of toughness and soul.",fresh
1302,The Peanut Butter Falcon,The Peanut Butter Falcon gets two cheers... for its redemptive warmth and a troupe of actors unfailingly bringing out the best in each other.,fresh
1303,The Peanut Butter Falcon,"LaBeouf is scruffily compelling, while the pinpoint comic timing of Gottsagen should be a lesson to any drab corners of the film industry still resisting disabled actors.",fresh
1304,The Peanut Butter Falcon,A featherweight film with a lot of heart but not much staying power.,fresh
1305,The Peanut Butter Falcon,"The Peanut Butter Falcon is a sweet, tender and joyful portrayal of an unlikely friendship, and it won't fail to charm.",fresh
1306,The Peanut Butter Falcon,"It's elevated beyond cloying corniness by the naturalness of its performances, from Zack Gottsagen's unstoppable energy to Shia LaBeouf's quiet warmth and crushed-but-not-broken spirit.",fresh
